Mcnichols Sports Arena,"Denver, Colorado, United States",18-Dec-88,https://www.metallica.com/events/event-9549.html
Salt Palace,"Salt Lake City, Utah, United States",16-Dec-88,https://www.metallica.com/events/event-9548.html
Selland Arena,"Fresno, California, United States",14-Dec-88,https://www.metallica.com/events/event-9547.html
Arco Arena,"Sacramento, California, United States",12-Dec-88,https://www.metallica.com/events/event-9546.html
Cow Palace,"San Francisco, California, United States",11-Dec-88,https://www.metallica.com/events/event-9545.html
Cow Palace,"San Francisco, California, United States",10-Dec-88,https://www.metallica.com/events/event-9544.html
Long Beach Arena,"Long Beach, California, United States",8-Dec-88,https://www.metallica.com/events/event-9543.html
Long Beach Arena,"Long Beach, California, United States",7-Dec-88,https://www.metallica.com/events/event-9542.html
San Diego Sports Arena,"San Diego, California, United States",5-Dec-88,https://www.metallica.com/events/event-9541.html
Arizona Veterans Memorial Coliseum,"Phoenix, Arizona, United States",4-Dec-88,https://www.metallica.com/events/event-9540.html
Tingley Coliseum,"Albuquerque, New Mexico, United States",2-Dec-88,https://www.metallica.com/events/event-9539.html
Myriad Arena,"Oklahoma City, Oklahoma, United States",30-Nov-88,https://www.metallica.com/events/event-9538.html
Municipal Auditorium,"Kansas City, Missouri, United States",29-Nov-88,https://www.metallica.com/events/event-9537.html
Kiel Auditorium,"St. Louis, Missouri, United States",28-Nov-88,https://www.metallica.com/events/event-9536.html
Richfield Coliseum,"Cleveland, Ohio, United States",26-Nov-88,https://www.metallica.com/events/event-9535.html
Cobo Arena,"Detroit, Michigan, United States",25-Nov-88,https://www.metallica.com/events/event-9534.html
Market Square Arena,"Indianapolis, Indiana, United States",24-Nov-88,https://www.metallica.com/events/event-9533.html
Mecca Arena,"Milwaukee, Wisconsin, United States",22-Nov-88,https://www.metallica.com/events/event-9532.html
Dane County Coliseum,"Madison, Wisconsin, United States",21-Nov-88,https://www.metallica.com/events/event-9531.html
Ohio Center,"Columbus, Ohio, United States",19-Nov-88,https://www.metallica.com/events/event-9530.html
Cincinnati Gardens,"Cincinnati, Ohio, United States",18-Nov-88,https://www.metallica.com/events/event-9529.html
Uic Pavilion,"Chicago, Illinois, United States",17-Nov-88,https://www.metallica.com/events/event-9528.html
Sports Arena,"Toledo, Ohio, United States",15-Nov-88,https://www.metallica.com/events/event-9527.html
Groenoordhal,"Leiden, Netherlands",5-Nov-88,https://www.metallica.com/events/event-9526.html
Donauhalle,"Regensburg, Germany",3-Nov-88,https://www.metallica.com/events/event-12420.html
Hanns-Martin-Schleyer-Halle,"Stuttgart, Germany",2-Nov-88,https://www.metallica.com/events/event-12419.html
Festhalle,"Frankfurt, Germany",1-Nov-88,https://www.metallica.com/events/event-12418.html
Le Zénith,"Paris, France",31-Oct-88,https://www.metallica.com/events/event-9525.html
Forest National,"Brussels, Belgium",29-Oct-88,https://www.metallica.com/events/event-9524.html
Rhein-Neckar-Halle,"Heidelberg, Germany",28-Oct-88,https://www.metallica.com/events/event-12417.html
Westfalenhalle,"Dortmund, Germany",27-Oct-88,https://www.metallica.com/events/event-12416.html
Sporthalle,"Cologne, Germany",26-Oct-88,https://www.metallica.com/events/event-12415.html
Niedersachsenhalle,"Hanover, Germany",24-Oct-88,https://www.metallica.com/events/event-12414.html
Carl-Diem-Halle,"Würzburg, Germany",23-Oct-88,https://www.metallica.com/events/event-12413.html
Saarlandhalle,"Saarbrücken, Germany",22-Oct-88,https://www.metallica.com/events/event-12412.html
Rudi-Sedlmayer-Halle,"Munich, Germany",21-Oct-88,https://www.metallica.com/events/event-12411.html
Frölundaborg,"Gothenburg, Sweden",19-Oct-88,https://www.metallica.com/events/event-9523.html
Skedsmohallen,"Lillestrom, Norway",18-Oct-88,https://www.metallica.com/events/event-9522.html
Solnahallen,"Stockholm, Sweden",17-Oct-88,https://www.metallica.com/events/event-9521.html
Ijsellhal,"Helsinki, Finland",15-Oct-88,https://www.metallica.com/events/event-9520.html
Kb Hallen,"Copenhagen, Denmark",13-Oct-88,https://www.metallica.com/events/event-9519.html
Hammersmith Odeon,"London, England",11-Oct-88,https://www.metallica.com/events/event-12410.html
Hammersmith Odeon,"London, England",10-Oct-88,https://www.metallica.com/events/event-12409.html
Hammersmith Odeon,"London, England",9-Oct-88,https://www.metallica.com/events/event-12408.html
Apollo Theatre,"Manchester, England",8-Oct-88,https://www.metallica.com/events/event-12407.html
City Hall,"Newcastle, England",6-Oct-88,https://www.metallica.com/events/event-12406.html
Top Hat,"Dublin, Ireland",4-Oct-88,https://www.metallica.com/events/event-9518.html
Top Hat,"Dublin, Ireland",3-Oct-88,https://www.metallica.com/events/event-9517.html
Antrim Forum,"Belfast, Northern Ireland, Northern Ireland",1-Oct-88,https://www.metallica.com/events/event-12405.html
City Hall,"Sheffield, England",30-Sep-88,https://www.metallica.com/events/event-12404.html
Nec Arena,"Birmingham, England",29-Sep-88,https://www.metallica.com/events/event-12403.html
Newport Centre,"Newport, Wales",28-Sep-88,https://www.metallica.com/events/event-12402.html
St. George'S Hall,"Bradford, England",26-Sep-88,https://www.metallica.com/events/event-12401.html
The Edinburgh Playhouse,"Edinburgh, Scotland, Scotland",25-Sep-88,https://www.metallica.com/events/event-12400.html
The Edinburgh Playhouse,"Edinburgh, Scotland, Scotland",24-Sep-88,https://www.metallica.com/events/event-12399.html
Plaza Del Toros,"Barcelona, Spain",22-Sep-88,https://www.metallica.com/events/event-9516.html
Le Zénith,"Montpellier, France",21-Sep-88,https://www.metallica.com/events/event-9515.html
Espace Culturez Des Lices,"Toulon, France",20-Sep-88,https://www.metallica.com/events/event-9514.html
Casa De Campo,"Madrid, Spain",18-Sep-88,https://www.metallica.com/events/event-9513.html
Plaza Del Toros,"Pamplona, Spain",17-Sep-88,https://www.metallica.com/events/event-9512.html
Festhalle,"Bern, Switzerland",15-Sep-88,https://www.metallica.com/events/event-9511.html
Palatrussardi,"Milan, Italy",14-Sep-88,https://www.metallica.com/events/event-9510.html
Palasport,"Padova, Italy",13-Sep-88,https://www.metallica.com/events/event-9509.html
Mtk Stadium,"Budapest, Hungary",11-Sep-88,https://www.metallica.com/events/event-9508.html
Mile High Stadium,"Denver, Colorado, United States",30-Jul-88,https://www.metallica.com/events/event-9507.html
Kingdome,"Seattle, Washington, United States",27-Jul-88,https://www.metallica.com/events/event-9506.html
Los Angeles Memorial Coliseum,"Los Angeles, California, United States",24-Jul-88,https://www.metallica.com/events/event-9505.html
Joe Albi Stadium,"Spokane, Washington, United States",20-Jul-88,https://www.metallica.com/events/event-9503.html
Candlestick Park,"San Francisco, California, United States",16-Jul-88,https://www.metallica.com/events/event-9502.html
Metrodome,"Minneapolis, Minnesota, United States",13-Jul-88,https://www.metallica.com/events/event-9501.html
Arrowhead Stadium,"Kansas City, Missouri, United States",10-Jul-88,https://www.metallica.com/events/event-9500.html
Memorial Stadium,"Memphis, Tennessee, United States",9-Jul-88,https://www.metallica.com/events/event-9499.html
Hoosier Dome,"Indianapolis, Indiana, United States",6-Jul-88,https://www.metallica.com/events/event-9498.html
Cotton Bowl,"Dallas, Texas, United States",3-Jul-88,https://www.metallica.com/events/event-9497.html
Rice Stadium,"Houston, Texas, United States",2-Jul-88,https://www.metallica.com/events/event-9496.html
Giants Stadium,"East Rutherford, New Jersey, United States",27-Jun-88,https://www.metallica.com/events/event-9495.html
Giants Stadium,"East Rutherford, New Jersey, United States",26-Jun-88,https://www.metallica.com/events/event-9494.html
Oxford Plains Speedway,"Portland, Maine, United States",25-Jun-88,https://www.metallica.com/events/event-9493.html
Rubber Bowl,"Akron, Ohio, United States",23-Jun-88,https://www.metallica.com/events/event-9492.html
Rubber Bowl,"Akron, Ohio, United States",22-Jun-88,https://www.metallica.com/events/event-9491.html
Rich Stadium,"Buffalo, New York, United States",19-Jun-88,https://www.metallica.com/events/event-9490.html
Pontiac Silverdome,"Detroit, Michigan, United States",18-Jun-88,https://www.metallica.com/events/event-9489.html
Pontiac Silverdome,"Detroit, Michigan, United States",17-Jun-88,https://www.metallica.com/events/event-9488.html
Three Rivers Stadium,"Pittsburgh, Pennsylvania, United States",15-Jun-88,https://www.metallica.com/events/event-9487.html
Sullivan Stadium,"Boston, Massachusetts, United States",12-Jun-88,https://www.metallica.com/events/event-9486.html
Jfk Stadium,"Philadelphia, Pennsylvania, United States",11-Jun-88,https://www.metallica.com/events/event-9485.html
Rfk Stadium,"Washington, D.C., United States",10-Jun-88,https://www.metallica.com/events/event-12491.html
Tampa Stadium,"Tampa, Florida, United States",5-Jun-88,https://www.metallica.com/events/event-9484.html
Orange Bowl,"Miami, Florida, United States",4-Jun-88,https://www.metallica.com/events/event-9483.html
Alpine Valley Music Theatre,"East Troy, Wisconsin, United States",29-May-88,https://www.metallica.com/events/event-9482.html
Alpine Valley Music Theatre,"East Troy, Wisconsin, United States",28-May-88,https://www.metallica.com/events/event-9481.html
Alpine Valley Music Theatre,"East Troy, Wisconsin, United States",27-May-88,https://www.metallica.com/events/event-9480.html
Troubadour,"West Hollywood, California, United States",24-May-88,https://www.metallica.com/events/event-9479.html
Troubadour,"West Hollywood, California, United States",23-May-88,https://www.metallica.com/events/event-9478.html
Fcp Stadion,"Pforzheim, Germany",30-Aug-87,https://www.metallica.com/events/event-12398.html
Messegelaende,"Nuremberg, Germany",29-Aug-87,https://www.metallica.com/events/event-12397.html
Donington Park,"Castle Donington, England",22-Aug-87,https://www.metallica.com/events/event-12396.html
100 Club,"London, England",20-Aug-87,https://www.metallica.com/events/event-12395.html
Frölundaborg,"Gothenburg, Sweden",13-Feb-87,https://www.metallica.com/events/event-9477.html
Spodek,"Katowice, Poland",11-Feb-87,https://www.metallica.com/events/event-9476.html
Spodek,"Katowice, Poland",10-Feb-87,https://www.metallica.com/events/event-9475.html
Ijsselhallen,"Zwolle, Netherlands",8-Feb-87,https://www.metallica.com/events/event-9474.html
Forest National,"Brussels, Belgium",7-Feb-87,https://www.metallica.com/events/event-9473.html
Le Zénith,"Paris, France",5-Feb-87,https://www.metallica.com/events/event-9472.html
Maison Des Sports,"Clermont-Ferrand, France",4-Feb-87,https://www.metallica.com/events/event-9471.html
Hall Tivoli,"Strasbourg, France",3-Feb-87,https://www.metallica.com/events/event-9470.html
Sportzentrum,"Zürich, Switzerland",1-Feb-87,https://www.metallica.com/events/event-9469.html
Hemmerleinhalle,"Nuremberg, Germany",31-Jan-87,https://www.metallica.com/events/event-12394.html
Friederich-Ebert-Halle,"Ludwigshafen, Germany",30-Jan-87,https://www.metallica.com/events/event-12393.html
Stadthalle Offenbach,"Frankfurt, Germany",29-Jan-87,https://www.metallica.com/events/event-12392.html
Markthalle,"Hamburg, Germany",28-Jan-87,https://www.metallica.com/events/event-12391.html
Markthalle,"Hamburg, Germany",27-Jan-87,https://www.metallica.com/events/event-12390.html
Grughalle,"Essen, Germany",25-Jan-87,https://www.metallica.com/events/event-12389.html
Boblingen Sporthalle,"Stuttgart, Germany",24-Jan-87,https://www.metallica.com/events/event-12388.html
Deutches Museum,"Munich, Germany",23-Jan-87,https://www.metallica.com/events/event-12387.html
Palatrussardi,"Milan, Italy",21-Jan-87,https://www.metallica.com/events/event-9468.html
Théâtre De Verdure,"Nice, France",20-Jan-87,https://www.metallica.com/events/event-9467.html
Sports City Of Real Madrid Pavilion,"Madrid, Spain",18-Jan-87,https://www.metallica.com/events/event-9466.html
Palau Dels Esports De Barcelona,"Barcelona, Spain",17-Jan-87,https://www.metallica.com/events/event-9465.html
Salle Des Fêtes Du Grand Parc,"Bordeaux, France",16-Jan-87,https://www.metallica.com/events/event-9464.html
La Bourse Du Travail,"Lyon, France",14-Jan-87,https://www.metallica.com/events/event-9463.html
Halle Gartlage,"Osnabrück, Germany",12-Jan-87,https://www.metallica.com/events/event-12386.html
Holstebrohallen,"Holstebro, Denmark",9-Jan-87,https://www.metallica.com/events/event-9462.html
Falkoner Theatre,"Copenhagen, Denmark",8-Jan-87,https://www.metallica.com/events/event-9461.html
Seattle Center Arena,"Seattle, Washington, United States",20-Dec-86,https://www.metallica.com/events/event-9460.html
Coliseum Theatre Bowl,"Vancouver, British Columbia, Canada",19-Dec-86,https://www.metallica.com/events/event-9459.html
Max Bell Arena,"Calgary, Alberta, Canada",17-Dec-86,https://www.metallica.com/events/event-9458.html
Edmonton Convention Center,"Edmonton, Alberta, Canada",16-Dec-86,https://www.metallica.com/events/event-9457.html
Saskatoon Arena,"Saskatoon, Saskatchewan, Canada",15-Dec-86,https://www.metallica.com/events/event-9456.html
Keystone Center,"Brandon, Manitoba, Canada",14-Dec-86,https://www.metallica.com/events/event-9455.html
Playhouse Theatre,"Winnipeg, Manitoba, Canada",13-Dec-86,https://www.metallica.com/events/event-9454.html
Sudbury Community Arena,"Sudbury, Ontario, Canada",10-Dec-86,https://www.metallica.com/events/event-9453.html
Maple Leaf Gardens,"Toronto, Ontario, Canada",9-Dec-86,https://www.metallica.com/events/event-9452.html
Colisee,"Victoriaville, Ontario, Canada",7-Dec-86,https://www.metallica.com/events/event-9451.html
Colisee De Rimouski,"Rimouski, Quebec, Canada",6-Dec-86,https://www.metallica.com/events/event-9450.html
Pavilion De La Jeunesse,"Quebec City, Quebec, Canada",5-Dec-86,https://www.metallica.com/events/event-9449.html
Centre Georges-Vézina,"Chicoutimi, Quebec, Canada",4-Dec-86,https://www.metallica.com/events/event-9448.html
Verdun Auditorium,"Verdun, Quebec, Canada",3-Dec-86,https://www.metallica.com/events/event-9447.html
Felt Forum,"New York, New York, United States",1-Dec-86,https://www.metallica.com/events/event-9446.html
West Hartford Ballroom,"Hartford, Connecticut, United States",30-Nov-86,https://www.metallica.com/events/event-9445.html
Capital Theatre,"Passaic, New Jersey, United States",29-Nov-86,https://www.metallica.com/events/event-9444.html
Mid-Hudson Civic Center,"Poughkeepsie, New York, United States",28-Nov-86,https://www.metallica.com/events/event-9443.html
Veterans Memorial Auditorium,"Providence, Rhode Island, United States",26-Nov-86,https://www.metallica.com/events/event-9442.html
Sun Plaza Hall,"Tokyo, Japan",20-Nov-86,https://www.metallica.com/events/event-9441.html
Sun Plaza Hall,"Tokyo, Japan",19-Nov-86,https://www.metallica.com/events/event-9440.html
Festival Hall,"Osaka, Japan",18-Nov-86,https://www.metallica.com/events/event-9439.html
Aichi Kinro Kaikan,"Nagoya, Japan",17-Nov-86,https://www.metallica.com/events/event-9438.html
Shibuya Kokaido,"Tokyo, Japan",15-Nov-86,https://www.metallica.com/events/event-9437.html
Jezebel'S,"Anaheim, California, United States",9-Nov-86,https://www.metallica.com/events/event-9436.html
Country Club,"Reseda, California, United States",8-Nov-86,https://www.metallica.com/events/event-9435.html
Ijsselhallen,"Zwolle, Netherlands",26-Oct-86,https://www.metallica.com/events/event-9434.html
Limburghal,"Genk, Belgium",25-Oct-86,https://www.metallica.com/events/event-9433.html
Philipshalle,"Dusseldorf, Germany",24-Oct-86,https://www.metallica.com/events/event-12385.html
Musensaal,"Mannheim, Germany",23-Oct-86,https://www.metallica.com/events/event-12384.html
Stadthalle,"Offenbach, Germany",21-Oct-86,https://www.metallica.com/events/event-12383.html
Circus Krone,"Munich, Germany",20-Oct-86,https://www.metallica.com/events/event-12382.html
Hemmerleinhalle,"Nuremberg, Germany",19-Oct-86,https://www.metallica.com/events/event-12381.html
Sportzentrum,"Zürich, Switzerland",18-Oct-86,https://www.metallica.com/events/event-9432.html
Hanns-Martin-Schleyer-Halle,"Stuttgart, Germany",17-Oct-86,https://www.metallica.com/events/event-12380.html
Palatrussardi,"Milan, Italy",14-Oct-86,https://www.metallica.com/events/event-9431.html
Théâtre De Verdure,"Nice, France",13-Oct-86,https://www.metallica.com/events/event-9430.html
Chapiteau,"Marseille, France",12-Oct-86,https://www.metallica.com/events/event-9429.html
Halle Aux Grains,"Toulouse, France",11-Oct-86,https://www.metallica.com/events/event-9428.html
Sports City Of Real Madrid Pavilion,"Madrid, Spain",9-Oct-86,https://www.metallica.com/events/event-9427.html
Palau Dels Esports De Barcelona,"Barcelona, Spain",8-Oct-86,https://www.metallica.com/events/event-9426.html
La Bourse Du Travail,"Lyon, France",7-Oct-86,https://www.metallica.com/events/event-9425.html
Le Zénith,"Paris, France",6-Oct-86,https://www.metallica.com/events/event-9424.html
Maison Des Sports,"Clermont-Ferrand, France",4-Oct-86,https://www.metallica.com/events/event-9423.html
Hall Tivoli,"Strasbourg, France",3-Oct-86,https://www.metallica.com/events/event-9422.html
Saarlandhalle,"Saarbrücken, Germany",1-Oct-86,https://www.metallica.com/events/event-12379.html
Halle Gartlage,"Osnabrück, Germany",30-Sep-86,https://www.metallica.com/events/event-12378.html
Markthalle,"Hamburg, Germany",29-Sep-86,https://www.metallica.com/events/event-12377.html
Saga,"Copenhagen, Denmark",27-Sep-86,https://www.metallica.com/events/event-9421.html
Solnahallen,"Stockholm, Sweden",26-Sep-86,https://www.metallica.com/events/event-9420.html
Skedsmohallen,"Lillestrom, Norway",25-Sep-86,https://www.metallica.com/events/event-9419.html
Olympus,"Lund, Sweden",24-Sep-86,https://www.metallica.com/events/event-9418.html
Hammersmith Odeon,"London, England",21-Sep-86,https://www.metallica.com/events/event-12376.html
Odeon Theatre,"Birmingham, England",20-Sep-86,https://www.metallica.com/events/event-12375.html
Mayfair,"Newcastle, England",19-Sep-86,https://www.metallica.com/events/event-12374.html
City Hall,"Sheffield, England",18-Sep-86,https://www.metallica.com/events/event-12373.html
Apollo Theatre,"Manchester, England",17-Sep-86,https://www.metallica.com/events/event-12372.html
Ulster Hall,"Belfast, Northern Ireland, Northern Ireland",15-Sep-86,https://www.metallica.com/events/event-12371.html
Sfx Hall,"Dublin, Ireland",14-Sep-86,https://www.metallica.com/events/event-9417.html
The Edinburgh Playhouse,"Edinburgh, Scotland, Scotland",12-Sep-86,https://www.metallica.com/events/event-12370.html
St. George'S Hall,"Bradford, England",11-Sep-86,https://www.metallica.com/events/event-12369.html
St. David'S Hall,"Cardiff, Wales",10-Sep-86,https://www.metallica.com/events/event-12368.html
Hampton Coliseum,"Hampton, Virginia, United States",3-Aug-86,https://www.metallica.com/events/event-9416.html
Merriweather Post Pavilion,"Columbia, Maryland, United States",2-Aug-86,https://www.metallica.com/events/event-9415.html
Charleston Civic Center,"Charleston, West Virginia, United States",1-Aug-86,https://www.metallica.com/events/event-9414.html
Knoxville Civic Coliseum,"Knoxville, Tennessee, United States",30-Jul-86,https://www.metallica.com/events/event-9413.html
Utc Arena,"Chattanooga, Tennessee, United States",29-Jul-86,https://www.metallica.com/events/event-9412.html
Nashville Muncipal Auditorium,"Nashville, Tennessee, United States",27-Jul-86,https://www.metallica.com/events/event-9411.html
Mesker Theatre,"Evansville, Indiana, United States",26-Jul-86,https://www.metallica.com/events/event-9410.html
Kentucky Fairgrounds Stadium,"Louisville, Kentucky, United States",25-Jul-86,https://www.metallica.com/events/event-9409.html
Riverbend Music Center,"Cincinnati, Ohio, United States",24-Jul-86,https://www.metallica.com/events/event-9408.html
Pine Knob Music Theatre,"Detroit, Michigan, United States",21-Jul-86,https://www.metallica.com/events/event-9407.html
Wendler Arena,"Saginaw, Michigan, United States",20-Jul-86,https://www.metallica.com/events/event-9406.html
Kellogg Arena,"Battle Creek, Michigan, United States",19-Jul-86,https://www.metallica.com/events/event-9405.html
Columbus Center,"Columbus, Ohio, United States",17-Jul-86,https://www.metallica.com/events/event-9404.html
Allen County War Memorial Coliseum,"Fort Wayne, Indiana, United States",16-Jul-86,https://www.metallica.com/events/event-9403.html
Peoria Civic Center,"Peoria, Illinois, United States",15-Jul-86,https://www.metallica.com/events/event-9402.html
Poplar Creek Music Theater,"Chicago, Illinois, United States",13-Jul-86,https://www.metallica.com/events/event-9401.html
Alpine Valley Music Theatre,"East Troy, Wisconsin, United States",12-Jul-86,https://www.metallica.com/events/event-9400.html
Brown County Veterans Memorial Arena,"Green Bay, Wisconsin, United States",11-Jul-86,https://www.metallica.com/events/event-9399.html
Five Seasons Center,"Cedar Rapids, Iowa, United States",8-Jul-86,https://www.metallica.com/events/event-9398.html
Festivalpladsen,"Roskilde, Denmark",6-Jul-86,https://www.metallica.com/events/event-9397.html
Saapasjalka,"Jyväskylä, Finland",5-Jul-86,https://www.metallica.com/events/event-9396.html
Northlands Coliseum,"Edmonton, Alberta, Canada",30-Jun-86,https://www.metallica.com/events/event-9395.html
Olympic Saddledome,"Calgary, Alberta, Canada",29-Jun-86,https://www.metallica.com/events/event-9394.html
Pne Coliseum,"Vancouver, British Columbia, Canada",27-Jun-86,https://www.metallica.com/events/event-9393.html
Portland Memorial Coliseum,"Portland, Oregon, United States",25-Jun-86,https://www.metallica.com/events/event-9392.html
Spokane Coliseum,"Spokane, Washington, United States",24-Jun-86,https://www.metallica.com/events/event-9391.html
Seattle Center Coliseum,"Seattle, Washington, United States",22-Jun-86,https://www.metallica.com/events/event-9390.html
Seattle Center Coliseum,"Seattle, Washington, United States",21-Jun-86,https://www.metallica.com/events/event-9389.html
Jackson County Expo Park,"Medford, Oregon, United States",20-Jun-86,https://www.metallica.com/events/event-9388.html
Cal Expo Amp,"Sacramento, California, United States",18-Jun-86,https://www.metallica.com/events/event-9387.html
Cow Palace,"San Francisco, California, United States",17-Jun-86,https://www.metallica.com/events/event-9386.html
Long Beach Arena,"Long Beach, California, United States",15-Jun-86,https://www.metallica.com/events/event-9385.html
Long Beach Arena,"Long Beach, California, United States",14-Jun-86,https://www.metallica.com/events/event-9384.html
Long Beach Arena,"Long Beach, California, United States",13-Jun-86,https://www.metallica.com/events/event-9383.html
Thomas & Mack Center,"Las Vegas, Nevada, United States",11-Jun-86,https://www.metallica.com/events/event-9382.html
San Diego Sports Arena,"San Diego, California, United States",10-Jun-86,https://www.metallica.com/events/event-9381.html
Ector County Coliseum,"Odessa, Texas, United States",7-Jun-86,https://www.metallica.com/events/event-9380.html
Majestic Theatre,"San Antonio, Texas, United States",6-Jun-86,https://www.metallica.com/events/event-9379.html
La Villa Real Convention Center,"Mcallen, Texas, United States",5-Jun-86,https://www.metallica.com/events/event-9378.html
Memorial Coliseum,"Corpus Christi, Texas, United States",4-Jun-86,https://www.metallica.com/events/event-9377.html
Bronco Bowl,"Dallas, Texas, United States",3-Jun-86,https://www.metallica.com/events/event-9376.html
Peony Park,"Omaha, Nebraska, United States",1-Jun-86,https://www.metallica.com/events/event-9375.html
Civic Arena,"Decatur, Illinois, United States",31-May-86,https://www.metallica.com/events/event-9374.html
The Col Ballroom,"Davenport, Iowa, United States",30-May-86,https://www.metallica.com/events/event-9373.html
Old Mill Expo Center,"Eau Claire, Wisconsin, United States",29-May-86,https://www.metallica.com/events/event-9372.html
Orpheum Theatre,"Minneapolis, Minnesota, United States",28-May-86,https://www.metallica.com/events/event-9371.html
Iowa State Fairgrounds,"Des Moines, Iowa, United States",26-May-86,https://www.metallica.com/events/event-9370.html
Aragon Ballroom,"Chicago, Illinois, United States",25-May-86,https://www.metallica.com/events/event-9369.html
Arena Building,"Cape Girardeau, Missouri, United States",24-May-86,https://www.metallica.com/events/event-9368.html
Cain'S Ballroom,"Tulsa, Oklahoma, United States",23-May-86,https://www.metallica.com/events/event-9367.html
Arizona Veterans Memorial Coliseum,"Phoenix, Arizona, United States",20-May-86,https://www.metallica.com/events/event-9366.html
Tucson Community Center,"Tucson, Arizona, United States",19-May-86,https://www.metallica.com/events/event-9365.html
Salt Palace Arena,"Salt Lake City, Utah, United States",17-May-86,https://www.metallica.com/events/event-9364.html
Mcnichols Sports Arena,"Denver, Colorado, United States",15-May-86,https://www.metallica.com/events/event-9363.html
Tingley Coliseum,"Albuquerque, New Mexico, United States",13-May-86,https://www.metallica.com/events/event-9362.html
El Paso County Coliseum,"El Paso, Texas, United States",12-May-86,https://www.metallica.com/events/event-9361.html
Tarrant County Convention Center,"Ft. Worth, Texas, United States",10-May-86,https://www.metallica.com/events/event-9360.html
The Summit,"Houston, Texas, United States",9-May-86,https://www.metallica.com/events/event-9359.html
Frank Erwin Center,"Austin, Texas, United States",8-May-86,https://www.metallica.com/events/event-9358.html
Uno Lakefront Arena,"New Orleans, Louisiana, United States",6-May-86,https://www.metallica.com/events/event-9357.html
Mid-South Coliseum,"Memphis, Tennessee, United States",4-May-86,https://www.metallica.com/events/event-9356.html
Freedom Hall,"Johnson City, Tennessee, United States",3-May-86,https://www.metallica.com/events/event-9355.html
Charlotte Coliseum,"Charlotte, North Carolina, United States",2-May-86,https://www.metallica.com/events/event-9354.html
Nassau Veteran'S Memorial Coliseum,"Uniondale, New York, United States",28-Apr-86,https://www.metallica.com/events/event-9353.html
Glenn Falls Civic Center,"Glenn Falls, New York, United States",27-Apr-86,https://www.metallica.com/events/event-9352.html
Centrum In Worcester,"Worcester, Massachusetts, United States",25-Apr-86,https://www.metallica.com/events/event-9351.html
New Haven Coliseum,"New Haven, Connecticut, United States",24-Apr-86,https://www.metallica.com/events/event-9350.html
Providence Civic Center,"Providence, Rhode Island, United States",23-Apr-86,https://www.metallica.com/events/event-9349.html
Meadowlands Arena,"East Rutherford, New Jersey, United States",21-Apr-86,https://www.metallica.com/events/event-9348.html
The Spectrum,"Philadelphia, Pennsylvania, United States",20-Apr-86,https://www.metallica.com/events/event-9347.html
Stabler Arena,"Bethlehem, Pennsylvania, United States",18-Apr-86,https://www.metallica.com/events/event-9346.html
Broome County Veterans Memorial Arena,"Binghamton, New York, United States",17-Apr-86,https://www.metallica.com/events/event-9345.html
Capital Centre,"Landover, Maryland, United States",16-Apr-86,https://www.metallica.com/events/event-9344.html
Rochester Community War Memorial,"Rochester, New York, United States",14-Apr-86,https://www.metallica.com/events/event-9343.html
Onondaga War Memorial,"Syracuse, New York, United States",13-Apr-86,https://www.metallica.com/events/event-9342.html
Cambria County War Memorial Arena,"Johnstown, Pennsylvania, United States",12-Apr-86,https://www.metallica.com/events/event-9341.html
Civic Center,"Erie, Pennsylvania, United States",10-Apr-86,https://www.metallica.com/events/event-9340.html
Richfield Coliseum,"Cleveland, Ohio, United States",9-Apr-86,https://www.metallica.com/events/event-9339.html
Market Square Arena,"Indianapolis, Indiana, United States",8-Apr-86,https://www.metallica.com/events/event-9338.html
Mecca Arena,"Milwaukee, Wisconsin, United States",6-Apr-86,https://www.metallica.com/events/event-9337.html
Uic Pavilion,"Chicago, Illinois, United States",5-Apr-86,https://www.metallica.com/events/event-9336.html
Joe Louis Arena,"Detroit, Michigan, United States",4-Apr-86,https://www.metallica.com/events/event-9335.html
Kiel Auditorium,"St. Louis, Missouri, United States",2-Apr-86,https://www.metallica.com/events/event-9334.html
Kemper Arena,"Kansas City, Missouri, United States",1-Apr-86,https://www.metallica.com/events/event-9333.html
Fairgrounds Arena,"Oklahoma City, Oklahoma, United States",29-Mar-86,https://www.metallica.com/events/event-9332.html
Kansas Coliseum,"Wichita, Kansas, United States",27-Mar-86,https://www.metallica.com/events/event-9331.html
Civic Center,"San Francisco, California, United States",31-Dec-85,https://www.metallica.com/events/event-9330.html
Memorial Auditorium,"Sacramento, California, United States",29-Dec-85,https://www.metallica.com/events/event-9329.html
Freilichtbühne Loreley,"St. Goarshausen, Germany",14-Sep-85,https://www.metallica.com/events/event-9328.html
Oakland Stadium,"Oakland, California, United States",31-Aug-85,https://www.metallica.com/events/event-9327.html
Ruthies Inn,"San Francisco, California, United States",24-Aug-85,https://www.metallica.com/events/event-9326.html
Donington Park,"Castle Donington, England",17-Aug-85,https://www.metallica.com/events/event-12367.html
Starry Night,"Portland, Oregon, United States",19-Mar-85,https://www.metallica.com/events/event-9325.html
New York Theatre,"Vancouver, British Columbia, Canada",18-Mar-85,https://www.metallica.com/events/event-9324.html
Moore Theater,"Seattle, Washington, United States",17-Mar-85,https://www.metallica.com/events/event-9323.html
Kabuki Theater,"San Francisco, California, United States",15-Mar-85,https://www.metallica.com/events/event-9322.html
